char_name,category,subcategory,parent_command,move_name,command,hit_damage,block_damage,fblock_damage,block_type,startup,active,recovery,cancel,hit_advantage,block_advantage,fblock_advantage,properties,notes
Noob Saibot,Basic Attacks,Aerial Attacks,U+F+1,Wraith Kicks,"U+F+1,2,3,4",89.50,15.000,,Overhead,16,16,35,60,26,-24,-24,,
Noob Saibot,Basic Attacks,Aerial Attacks,U+F+1,Wraith Kicks,"U+F+1,2,4,4",89.50,15.000,,Overhead,16,16,35,60,26,-24,-24,,
Noob Saibot,Basic Attacks,Aerial Attacks,,Dark Scrape,U+F+2,50.00,7.500,,Mid,9,4,37,16,6,-22,-22,,
Noob Saibot,Basic Attacks,Aerial Attacks,U+F+2,Void Knee,"U+F+2,3",27.00,4.000,,Overhead,14,6,41,54,32,-33,-33,,
Noob Saibot,Basic Attacks,Aerial Attacks,U+F+2,Saibot Dervish,"U+F+2,3,4",70.00,10.500,,Overhead,17,3,29,42,47,-18,-18,,
Noob Saibot,Basic Attacks,Aerial Attacks,,Saibot Spear,U+F+3 or U+F+4,70.00,10.500,,Mid,9,7,37,26,24,-22,-22,,
Noob Saibot,Basic Attacks,Throws,,Shove,F+THROW or F+1+3,20.00,,,Throw,10,2,33,,0,,,,"• Performed when Kameo is unavailable
• See Kameo Moves for Toward Throw featuring Kameo"
Noob Saibot,Basic Attacks,Throws,,Sinister Silhouette,THROW or 1+3,110.00,,,Throw,10,2,33,,7,,,,"• Requires Shadow Klone
• Input THROW as Shadow Klone begins its throw for an extra attack
• During Embrace Khaos: Advantage on Hit allows for Jump Attack follow-up"
Noob Saibot,Basic Attacks,Throws,,Sinister Strikes,THROW or 1+3,110.00,,,Throw,10,2,33,,7,,,,• Occurs when Shadow Klone is unavailable
Noob Saibot,Basic Attacks,Breakers,,Kombo Breaker,F+EX,,,,,,,,,,,,,"• Costs 3 bars of Super Meter
• Kameo must be available"
Noob Saibot,Basic Attacks,Taunts,,Taunts,DDDD,,,,,,,,,,,,,
Noob Saibot,Special Moves,Special Moves,,Ghostball,DF1,60.00,17.500,,High,37,,,63,11,-6,-6,,"• On Hit or Block, enables Exorcism
• Enhanced Exorcism only possible immediately after Ghostball contact"
Noob Saibot,Special Moves,Special Moves,DF1,Exorcism,DF1,70.00,18.700,,Mid,21,5,36,,64,-19,-19,,"• Requires Ghostball contact (Hit or Block)
• Advantage on Hit allows for Jump Attack follow-up"
Noob Saibot,Special Moves,Special Moves,DF1,Enhanced Exorcism,BDF1+EX,70.00,18.700,,Mid,21,5,36,64,-19,-19,,,"• Costs 2 bars of Super Meter
• Only possible immediately after Ghostball contact (Hit or Block)
• Advantage on Hit allows for Jump Attack follow-up"
Noob Saibot,Special Moves,Special Moves,DF1,Enhanced Shadow Ghostball,DF1+EX,60.00,17.500,,High,184,,,,171,154,154,,"• Costs 1 bar of Super Meter
• Requires Shadow Klone
• D+SS makes Shadow Klone attack early
• On Hit or Block, enables Exorcism"
Noob Saibot,Special Moves,Special Moves,,Embrace Khaos,FDB1,,,,,1,,66,,,,,,"• Available once per match: after expiration, Shadow Klone is unavailable for the rest of the round
• For a duration, enables Netherrealm Summon, and Shadow Klone Special Moves warp victim toward Noob Saibot"
Noob Saibot,Special Moves,Special Moves,FDB1,Enhanced Embrace Khaos,FDB1+EX,,,,,1,,66,,,,,,"• Available once per match: after expiration, Shadow Klone is unavailable for the rest of the round
• For a duration, enables Netherrealm Summon, and Shadow Klone Special Moves warp victim toward Noob Saibot
• Cancelable into Special Moves"
Noob Saibot,Special Moves,Special Moves,,Netherrealm Summons,BF2,60.00,17.500,,Low,53,60,15,,93,6,6,,"• Requires Embrace Khaos
• Advantage on Hit allows for Jump Attack follow-up"
Noob Saibot,Special Moves,Special Moves,BF2,Enhanced Shadow Netherrealm Summons,BF2+EX,60.00,17.500,,Low,53,60,15,,93,6,6,,"• Costs 1 bar of Super Meter
• Requires Shadow Klone
• D+SS makes Shadow Klone attack early
• Advantage on Hit allows for Jump Attack follow-up"
Noob Saibot,Special Moves,Special Moves,,Netherrealm Portal,DB2,80.00,20.000,,Low,56,60,15,,93,6,6,,• Advantage on Hit allows for Jump Attack follow-up
Noob Saibot,Special Moves,Special Moves,DB2,Close Netherrealm Portal,"DB2,B",80.00,20.000,,Low,56,60,15,,93,6,6,,• Advantage on Hit allows for Jump Attack follow-up
Noob Saibot,Special Moves,Special Moves,DB2,Far Netherrealm Portal,"DB2,F",80.00,20.000,,Low,56,60,15,,93,6,6,,• Advantage on Hit allows for Jump Attack follow-up
Noob Saibot,Special Moves,Special Moves,,Shadow Tackle,BF3,90.00,16.200,,Mid,18,5,43,,53,-27,-27,,"• Requires Shadow Klone
• During Embrace Khaos: Advantage on Hit allows for Jump Attack follow-up"
Noob Saibot,Special Moves,Special Moves,BF3,Enhanced Shadow Tackle,BF3+EX,90.00,16.200,,Mid,18,5,43,,68,-27,-27,,"• Costs 1 bar of Super Meter
• Requires Shadow Klone
• Advantage on Hit allows for Jump Attack follow-up"
Noob Saibot,Special Moves,Special Moves,,Shadow Slicer,DB3,60.00,17.500,,High,26,3,23,,47,-4,-4,,"• Requires Shadow Klone
• During Embrace Khaos: Advantage on Hit allows for Jump Attack follow-up"
Noob Saibot,Special Moves,Special Moves,DB3,Enhanced Shadow Slicer,DB3+EX,90.00,21.300,,High,16,3,23,,51,-4,-4,,"• Costs 1 bar of Super Meter
• Requires Shadow Klone
• During Embrace Khaos: Advantage on Hit allows for Jump Attack follow-up"
Noob Saibot,Special Moves,Special Moves,,Shadow Slide,BF4,60.00,17.500,,Low,19,40,40,,16,-18,-18,,"• Requires Shadow Klone
• During Embrace Khaos: Advantage on Hit allows for Jump Attack follow-up"
Noob Saibot,Special Moves,Special Moves,BF4,Enhanced Shadow Slide,BF4+EX,90.00,21.300,,Low,19,40,40,,16,-18,-18,,"• Costs 1 bar of Super Meter
• Requires Shadow Klone
• During Embrace Khaos: Advantage on Hit allows for Jump Attack follow-up"
Noob Saibot,Special Moves,Special Moves,,Saibot Slide,BF4,80.00,20.000,,Low,17,19,36,,29,-15,-15,,• Occurs when Shadow Klone is unavailable
Noob Saibot,Special Moves,Special Moves,BF4,Enhanced Saibot Slide,BF4+EX,110.00,23.800,,Low,17,19,36,,29,-15,-15,Armor,"• Costs 1 bar of Super Meter
• Has Armor
• Occurs when Shadow Klone is unavailable"
Noob Saibot,Special Moves,Special Moves,,Shadow Sweep,DB4,80.00,20.000,,Low,18,2,38,,13,-18,-18,,"• Requires Shadow Klone
• During Embrace Khaos: Advantage on Hit allows for Jump Attack follow-up"
Noob Saibot,Special Moves,Special Moves,DB4,Enhanced Shadow Sweep,DB4+EX,110.00,23.800,,Low,18,2,38,,13,-18,-18,Armor,"• Costs 1 bar of Super Meter
• Has Armor
• Requires Shadow Klone"
Noob Saibot,Special Moves,Special Moves,,(Air) Shadow Kick,BF4,60.00,17.500,,High,16,25,19,,21,-22,-22,,"• Requires Shadow Klone
• During Embrace Khaos: Advantage on Hit allows for Jump Attack follow-up"
Noob Saibot,Special Moves,Special Moves,BF4,(Air) Enhanced Shadow Kick,BF4+EX,90.00,21.300,,High,16,25,19,,21,-22,-22,Projectile Break,"• Costs 1 bar of Super Meter
• Requires Shadow Klone
• Destroys opponent's projectiles
• During Embrace Khaos: Advantage on Hit allows for Jump Attack follow-up"
Noob Saibot,Special Moves,Special Moves,,(Air) Shadow Dive,DB4,60.00,17.500,,Overhead,18,6,36,,40,-20,-20,,"• Requires Shadow Klone
• During Embrace Khaos: Advantage on Hit allows for Jump Attack follow-up"
Noob Saibot,Special Moves,Special Moves,DB4,(Air) Enhanced Shadow Dive,DB4+EX,90.00,21.300,,Overhead,18,6,36,,57,-20,-20,,"• Costs 1 bar of Super Meter
• Requires Shadow Klone"
Noob Saibot,Special Moves,Special Moves,,(Air) Dive Kick,DB4,60.00,17.500,,Mid,12,12,7,,42,-28,-28,,• Occurs when Shadow Klone is unavailable
Noob Saibot,Special Moves,Special Moves,DB4,(Air) Enhanced Dive Kick,DB4+EX,90.00,21.300,,Mid,12,12,7,,23,-28,-28,,"• Costs 1 bar of Super Meter
• Occurs when Shadow Klone is unavailable"
Noob Saibot,Special Moves,Special Moves,,(Air) Shadow Plunge,DD4,60.00,17.500,,Mid,13,7,35,,40,-20,-20,,"• Requires Shadow Klone
• During Embrace Khaos: Advantage on Hit allows for Jump Attack follow-up"
Noob Saibot,Special Moves,Special Moves,DD4,(Air) Enhanced Shadow Plunge,DD4+EX,90.00,21.300,,Mid,13,7,35,,57,-20,-20,,"• Costs 1 bar of Super Meter
• Requires Shadow Klone
• Victim slowly collapses on Hit"
Noob Saibot,Special Moves,Special Moves,,Tele-Slam,DU,80.00,13.800,,High,29,4,43,,29,-25,-25,,
Noob Saibot,Special Moves,Special Moves,DU,Enhanced Tele-Slam,DU+EX,80.00,13.800,,High,29,4,43,,82,-25,-25,,"• Costs 1 bar of Super Meter
• Advantage on Hit allows for Jump Attack follow-up"
Noob Saibot,Special Moves,Special Moves,,(Air) Tele-Slam,DU,80.00,13.800,,High,29,4,43,,29,-25,-25,,
Noob Saibot,Special Moves,Special Moves,DU,(Air) Enhanced Tele-Slam,DU+EX,80.00,13.800,,High,29,4,43,,82,-25,-25,,"• Costs 1 bar of Super Meter
• Advantage on Hit allows for Jump Attack follow-up"
Noob Saibot,Special Moves,Fatal Blow,,Khaotic Eclipse,SS+EX,350.00,22.500,,Low,26,15,67,,19,-40,-50,Armor,"• Must be at 30% health or less
• Kameo must be available
• Press Basic Attack buttons during hits to influence damage (with Fatal Blow Damage Boost ON in Tournament Settings)"
Noob Saibot,Finishers,Fatalities,,(Far) Shadow Play,FBD2,,,,,,,,,,,,,
Noob Saibot,Finishers,Fatalities,FBD2,Easy Fatality,"Hold EX,3",,,,,,,,,,,,,• Easy Fatality Token required to perform Easy Fatality
Noob Saibot,Finishers,Animality,,(Mid) See You Later...,BDBD,,,,,,,,,,,,,
Noob Saibot,Finishers,Animality,BDBD,Easy Fatality,"Hold EX,2",,,,,,,,,,,,,• Easy Fatality Token required to perform Easy Fatality
Noob Saibot,Finishers,Brutalities,,The Klassic,D+2,,,,,,,,,,,,,"• Hold 2 During Hit
• Final Hit Must Be From D+2"
Omni-Man,Basic Attacks,Normal Attacks,,Viltru-Mighty Blow,1,20.00,3.000,,High,7,2,24,17,9,-4,-4,,
Omni-Man,Basic Attacks,Normal Attacks,1,Konquerer Killer,"1,2",30.00,4.500,,Mid,16,2,17,27,20,3,3,,
Omni-Man,Basic Attacks,Normal Attacks,1,Planet Pillager,"1,2,2",70.00,10.500,,High,14,8,24,,30,0,0,,
Omni-Man,Basic Attacks,Normal Attacks,,Immortalizer,B+1,30.00,4.500,,Mid,12,2,24,21,15,-4,-4,,
Omni-Man,Basic Attacks,Normal Attacks,B+1,Kontemptuous Backhand,"B+1,1",50.00,7.500,,High,18,2,27,,55,-7,-7,,• Cancelable on Hit into Jump
Omni-Man,Basic Attacks,Normal Attacks,B+1,Beast Breaker,"B+1,2",70.00,10.500,,Mid,16,3,25,,18,-6,-6,,
Omni-Man,Basic Attacks,Normal Attacks,,Surprise Attack,D+1,20.00,3.000,,Mid,7,2,23,18,12,-8,-8,,
Omni-Man,Basic Attacks,Normal Attacks,,Unstoppable Force,2,30.00,4.500,,High,9,2,23,18,19,-3,-3,,
Omni-Man,Basic Attacks,Normal Attacks,2,Demon Slaying Punch,"2,2",30.00,4.500,,Overhead,19,2,21,29,7,-1,-1,,
Omni-Man,Basic Attacks,Normal Attacks,2,Destructive Elbow,"2,2,2",70.00,10.500,,High,14,8,34,,10,0,-10,,
Omni-Man,Basic Attacks,Normal Attacks,,Around The World,F+2,90.00,13.500,,Overhead,28,3,33,,53,-14,-14,,
Omni-Man,Basic Attacks,Normal Attacks,,Stratospheric Entry,D+2,140.00,21.000,,High,9,3,42,,26,-3,-13,,"• On Kounter or Punish Hit, can be Jump Canceled with U+EX or U+F+EX for 2 bars of Super Meter
• Has Armor when Jump Canceled, and pulls in victim while disabling their Kombo Breaker and Kameos"
Omni-Man,Basic Attacks,Normal Attacks,,Moust-Ache Kicking,3,50.00,7.500,,High,11,3,31,22,0,-2,-2,,
Omni-Man,Basic Attacks,Normal Attacks,,Earthquake Stomp,F+3,77.50,12.000,,Low,14,13,27,25,38,-11,-11,,
Omni-Man,Basic Attacks,Normal Attacks,,Knee Remover,D+3,20.00,3.000,,Low,10,2,23,24,13,-8,-8,,
Omni-Man,Basic Attacks,Normal Attacks,,Satellite Kick,4,70.00,10.500,,High,12,2,33,23,23,-3,-3,,
Omni-Man,Basic Attacks,Normal Attacks,,Like An Ant,B+4,138.00,10.500,,Low,12,4,35,,15,-7,-7,,
Omni-Man,Basic Attacks,Normal Attacks,,Brought To Heel,F+4,50.00,7.500,,Mid,17,4,23,28,12,-5,-5,,
Omni-Man,Basic Attacks,Normal Attacks,F+4,Uh-Oh,"F+4,1",30.00,4.500,,Mid,17,2,26,28,32,-6,-6,,
Omni-Man,Basic Attacks,Normal Attacks,F+4,Spilled Kontents,"F+4,1,1+3",,,,Unblockable,14,3,36,,20,,,,
Omni-Man,Basic Attacks,Normal Attacks,,Mantle Shaker,D+4,30.00,4.500,,Low,12,4,24,28,15,-6,-6,,
Omni-Man,Basic Attacks,Aerial Attacks,,Meteor Strike,U+F+1,50.00,7.500,,Mid,9,3,37,18,6,-22,-22,,
Omni-Man,Basic Attacks,Aerial Attacks,U+F+1,Spinning Smack,"U+F+1,2",63.00,9.450,,Overhead,15,2,34,44,43,-22,-22,,
Omni-Man,Basic Attacks,Aerial Attacks,U+F+1,Bootstain,"U+F+1,2,1+3",110.00,3.000,,Overhead,11,6,47,19,15,-31,-31,,
Omni-Man,Basic Attacks,Aerial Attacks,,Strength,U+F+2,50.00,7.500,,Mid,7,5,37,16,6,-22,-22,,
Omni-Man,Basic Attacks,Aerial Attacks,U+F+2,Anger,"U+F+2,1",27.00,4.050,,Overhead,7,2,34,36,21,-22,-22,,
Omni-Man,Basic Attacks,Aerial Attacks,U+F+2,Discipline,"U+F+2,1,2",30.00,4.500,,Overhead,10,2,36,41,20,-24,-24,,
Omni-Man,Basic Attacks,Aerial Attacks,U+F+2,Duty,"U+F+2,1,2,1",90.00,13.500,,Overhead,14,2,35,,34,-21,-21,,
Omni-Man,Basic Attacks,Aerial Attacks,,Hard Landing,U+F+3 or U+F+4,70.00,10.500,,Mid,10,8,37,35,24,-22,-22,,
Omni-Man,Basic Attacks,Throws,,Shove,F+THROW or F+1+3,20.00,,,Throw,10,2,33,,0,,,,"• Performed when Kameo is unavailable
• See Kameo Moves for Toward Throw featuring Kameo"
Omni-Man,Basic Attacks,Throws,,Armageddon,THROW or 1+3,110.00,,,Throw,10,2,33,,15,,,,
Omni-Man,Basic Attacks,Breakers,,Kombo Breaker,F+EX,,,,,,,,,,,,,"• Costs 3 bars of Super Meter
• Kameo must be available"
Omni-Man,Basic Attacks,Taunts,,Taunts,DDDD,,,,,,,,,,,,,
Omni-Man,Special Moves,Special Moves,,Mega Clap,BF1,80.00,20.000,,Mid,18,5,32,,26,-15,-15,,
Omni-Man,Special Moves,Special Moves,BF1,Enhanced Mega Clap,BF1+EX,110.00,23.750,,Mid,18,5,32,,26,-15,-15,Projectile Break,"• Costs 1 bar of Super Meter
• Destroys opponent's projectiles"
Omni-Man,Special Moves,Special Moves,,(Air) Mega Clap,BF1,80.00,20.000,,Mid,18,5,36,,22,-19,-19,,
Omni-Man,Special Moves,Special Moves,BF1,(Air) Enhanced Mega Clap,BF1+EX,110.00,23.750,,Mid,18,5,36,,22,-19,-19,Projectile Break,"• Costs 1 bar of Super Meter
• Destroys opponent's projectiles"
Omni-Man,Special Moves,Special Moves,,Giblet Maker,BF2,80.00,20.000,,Mid,12,8,20,,22,-15,-15,,
Omni-Man,Special Moves,Special Moves,BF2,Enhanced Giblet Maker,BF2+EX,110.00,23.750,,Mid,12,8,20,,22,-15,-15,Armor,"• Costs 1 bar of Super Meter
• Has Armor"
Omni-Man,Special Moves,Special Moves,,(Air) Giblet Maker,BF2,80.00,20.000,,Mid,12,8,38,,2,-22,-22,,
Omni-Man,Special Moves,Special Moves,BF2,(Air) Enhanced Giblet Maker,BF2+EX,110.00,23.750,,Mid,12,8,38,,2,-22,-22,Armor,"• Costs 1 bar of Super Meter
• Has Armor"
Omni-Man,Special Moves,Special Moves,,Viltrumite Stance,DB3,,,,,16,,25,,,,,,• Dodges Projectile Attacks
Omni-Man,Special Moves,Special Moves,DB3,Enhanced Viltrumite Stance,DB3+EX,,,,,7,,25,,,,,,"• Dodges High, Mid, and Projectile Attacks
• Costs 1 bar of Super Meter"
Omni-Man,Special Moves,Special Moves,DB3,Viltrumite Stance Cancel,D+EX,,,,,1,,24,,,,,,
Omni-Man,Special Moves,Special Moves,DB3,Viltrumite Stance Teleport Toward,F+EX,,,,,20,,19,,,,,,
Omni-Man,Special Moves,Special Moves,DB3,Thragged Through Mud,1,90.00,13.750,,Mid,9,3,39,,69,-17,-17,,
Omni-Man,Special Moves,Special Moves,DB3,Honorable Death,2,187.75,16.250,,Mid,27,3,40,,15,-21,-21,,
Omni-Man,Special Moves,Special Moves,DB3,Tiebreaker,3,70.00,18.750,,Overhead,36,14,38,,45,-10,-20,,
Omni-Man,Special Moves,Special Moves,DB3,Up And Away,4,50.00,16.250,,Mid,24,4,40,,51,-22,-22,,
Omni-Man,Special Moves,Special Moves,,(Air) Viltrumite Stance,DB3,,,,,16,,25,,,,,,• Dodges Projectile Attacks
Omni-Man,Special Moves,Special Moves,DB3,(Air) Enhanced Viltrumite Stance,DB3+EX,,,,,7,,25,,,,,,"• Dodges High, Mid, and Projectile Attacks
• Costs 1 bar of Super Meter"
Omni-Man,Special Moves,Special Moves,DB3,(Air) Viltrumite Stance Cancel,D+EX,,,,,1,,32,,,,,,
Omni-Man,Special Moves,Special Moves,DB3,(Air) Viltrumite Stance Teleport Toward,F+EX,,,,,20,,19,,,,,,
Omni-Man,Special Moves,Special Moves,DB3,(Air) Thragged Through Mud,1,90.00,13.750,,High,9,3,44,,69,-25,-25,,
Omni-Man,Special Moves,Special Moves,DB3,(Air) Honorable Death,2,187.75,16.250,,Mid,27,3,40,,15,-21,-21,,
Omni-Man,Special Moves,Special Moves,DB3,(Air) Tiebreaker,3,70.00,18.750,,Overhead,36,14,38,,45,-10,-20,,
Omni-Man,Special Moves,Special Moves,DB3,(Air) Up And Away,4,50.00,16.250,,Mid,24,4,40,,51,-22,-22,,
Omni-Man,Special Moves,Special Moves,,Invincible Rush,BF4,60.00,17.500,,Mid,22,14,49,,12,-21,-21,,
Omni-Man,Special Moves,Special Moves,,(Air) Invincible Rush,BF4,60.00,17.500,,Mid,22,9,48,,1,-34,-34,,
Omni-Man,Special Moves,Special Moves,,(Air) Fly Toward,F+SS,50.00,16.250,,High,12,3,44,,31,-26,-26,,• Costs 1 bar of Super Meter for each consecutive use of Fly Toward/Away
Omni-Man,Special Moves,Special Moves,,(Air) Fly Away,B+SS,50.00,16.250,,High,12,3,44,,31,-34,-34,,• Costs 1 bar of Super Meter for each consecutive use of Fly Toward/Away
Omni-Man,Special Moves,Fatal Blow,,The Thinker,SS+EX,350.00,32.500,,Mid,27,21,56,,15,-18,-28,,"• Must be at 30% health or less
• Kameo must be available
• Press Basic Attack buttons during hits to influence damage (with Fatal Blow Damage Boost ON in Tournament Settings)"
Omni-Man,Finishers,Fatalities,,(Close) Trained Killer,"DDB,4",,,,,,,,,,,,,
Omni-Man,Finishers,Fatalities,"DDB,4",Easy Fatality,"Hold EX,3",,,,,,,,,,,,,• Easy Fatality Token required to perform Easy Fatality
Omni-Man,Finishers,Animality,,(Mid) Hail Mary,FBFD,,,,,,,,,,,,,
Omni-Man,Finishers,Animality,FBFD,Easy Fatality,"Hold EX,2",,,,,,,,,,,,,• Easy Fatality Token required to perform Easy Fatality
Omni-Man,Finishers,Brutalities,,The Klassic,D+2,,,,,,,,,,,,,"• Hold 2 During Hit
• Final Hit Must Be From D+2"
Peacemaker,Basic Attacks,Normal Attacks,,Pure Punch,1,20.00,3.000,,High,7,2,17,16,5,3,3,,
Peacemaker,Basic Attacks,Normal Attacks,1,Clock Cleaner,"1,2",30.00,4.500,,Mid,16,2,27,25,7,3,3,,
Peacemaker,Basic Attacks,Normal Attacks,1,Door Buster,"1,2,4",70.00,10.500,,Mid,17,3,26,,39,-2,-2,,
Peacemaker,Basic Attacks,Normal Attacks,,Nosebreaker,F+1,20.00,3.000,,High,11,2,24,21,13,-4,-4,,
Peacemaker,Basic Attacks,Normal Attacks,F+1,Peace Eater,"F+1,1",30.00,4.500,,Mid,18,3,22,31,19,-3,-3,,
Peacemaker,Basic Attacks,Normal Attacks,F+1,Total Kommitment Kick,"F+1,1,4",70.00,10.500,,Mid,22,3,45,,30,-6,-16,,
Peacemaker,Basic Attacks,Normal Attacks,,Surprise!,D+1,20.00,3.000,,Mid,7,2,23,18,12,-8,-8,,
Peacemaker,Basic Attacks,Normal Attacks,,Heavy Overhand Of Justice,2,30.00,4.500,,High,9,2,22,22,11,-2,-2,,
Peacemaker,Basic Attacks,Normal Attacks,2,Bee Stinger,"2,2",30.00,4.500,,Mid,12,2,25,19,10,-5,-5,,
Peacemaker,Basic Attacks,Normal Attacks,2,Head On Approach,"2,2,1+3",90.00,,,Throw,22,3,46,54,12,,,,"• Cancelable into Enhanced Special Moves, Beautiful Bird Bullet, Kameo Attacks, and Fatal Blow"
Peacemaker,Basic Attacks,Normal Attacks,2,Kommited Kick,"2,2,4",70.00,10.500,,Mid,22,3,45,,30,-6,-16,,
Peacemaker,Basic Attacks,Normal Attacks,,Underhanded Punch,B+2,50.00,7.500,,Mid,13,2,24,23,10,-4,-4,,
Peacemaker,Basic Attacks,Normal Attacks,B+2,Krotch Obliterator,"B+2,4",30.00,4.500,,Mid,17,2,25,29,10,-5,-5,,
Peacemaker,Basic Attacks,Normal Attacks,B+2,Putting The Hurt Down,"B+2,4,1+3",90.00,,,Throw,18,2,42,,15,,,,
Peacemaker,Basic Attacks,Normal Attacks,,Sent Soaring,D+2,140.00,21.000,,High,9,4,42,,23,-4,-14,,
Peacemaker,Basic Attacks,Normal Attacks,,Bootlicker,3,50.00,7.500,,High,12,2,28,20,14,2,2,,
Peacemaker,Basic Attacks,Normal Attacks,,Retirement Shot,D+3,20.00,3.000,,Low,12,2,27,26,9,-12,-12,,
Peacemaker,Basic Attacks,Normal Attacks,,Bunker Breaker,4,70.00,10.500,,High,14,2,25,23,9,-5,-5,,
Peacemaker,Basic Attacks,Normal Attacks,,Gutshot,B+4,70.00,10.500,,Low,17,2,37,,25,-7,-7,,
Peacemaker,Basic Attacks,Normal Attacks,,Stomac Butterflies,F+4,50.00,7.500,,Mid,19,2,33,29,7,-3,-3,,
Peacemaker,Basic Attacks,Normal Attacks,F+4,Coming Through!,"F+4,1",30.00,4.500,,Mid,19,7,30,33,14,-5,-5,,
Peacemaker,Basic Attacks,Normal Attacks,F+4,Flag Flyer,"F+4,1,2",50.00,7.500,,Mid,18,2,40,30,37,-20,-20,,
Peacemaker,Basic Attacks,Normal Attacks,,Pinky Toermenter,D+4,30.00,4.500,,Low,10,2,26,24,15,-6,-6,,
Peacemaker,Basic Attacks,Aerial Attacks,,B2 Bomber,U+F+1,50.00,7.500,,Mid,7,3,39,,4,-24,-24,,
Peacemaker,Basic Attacks,Aerial Attacks,U+F+1,Bird Of Prey,"U+F+1,2",27.00,4.000,,Overhead,15,2,38,48,18,-21,-26,,
Peacemaker,Basic Attacks,Aerial Attacks,U+F+1,Killer Kactus,"U+F+1,2,2",90.00,13.500,,Overhead,16,5,36,,23,-22,-27,,
Peacemaker,Basic Attacks,Aerial Attacks,,Vigilante Punch,U+F+2,50.00,7.500,,Mid,9,5,39,,4,-24,-24,,
Peacemaker,Basic Attacks,Aerial Attacks,U+F+2,Teeth Kracker,"U+F+2,1",27.00,4.000,,Mid,14,3,35,45,20,-24,-24,,
Peacemaker,Basic Attacks,Aerial Attacks,U+F+2,Put Down,"U+F+2,1,2",30.00,4.500,,Mid,15,3,32,43,43,-21,-21,,
Peacemaker,Basic Attacks,Aerial Attacks,,Dove Kick,U+F+3 or U+F+4,70.00,10.500,,Mid,11,8,39,,22,-24,-24,,
Peacemaker,Basic Attacks,Throws,,Shove,F+THROW or F+1+3,20.00,,,Throw,10,2,33,,0,,,,"• Performed when Kameo is unavailable
• See Kameo Moves for Toward Throw featuring Kameo"
Peacemaker,Basic Attacks,Throws,,Red And Blue Angel,THROW or 1+3,110.00,,,Throw,10,2,33,,15,,,,
Peacemaker,Basic Attacks,Breakers,,Kombo Breaker,F+EX,,,,,,,,,,,,,"• Costs 3 bars of Super Meter
• Kameo must be available"
Peacemaker,Basic Attacks,Taunts,,Taunts,DDDD,,,,,,,,,,,,,
Peacemaker,Special Moves,Special Moves,,Silent And Deadly,DB1,30.00,,,Unblockable,15,,,,47,,,,
Peacemaker,Special Moves,Special Moves,DB1,(Delay) Silent And Deadly,Hold 1,,,,,,,,,,,,,
Peacemaker,Special Moves,Special Moves,DB1,(During Delay) Move Left,B,,,,,,,,,,,,,
Peacemaker,Special Moves,Special Moves,DB1,(During Delay) Move Right,F,,,,,,,,,,,,,
Peacemaker,Special Moves,Special Moves,DB1,(Cancel) Silent And Deadly,EX,,,,,,,,,,,,,
Peacemaker,Special Moves,Special Moves,,Force Multiplier,BF1,70.00,18.750,,High,18,,,,4,-20,-20,,
Peacemaker,Special Moves,Special Moves,BF1,Enhanced Force Multiplier,BF1+EX,104.65,43.750,,High,18,,,,66,-17,-17,,• Costs 1 bar of Super Meter
Peacemaker,Special Moves,Special Moves,,Activate Human Torpedo!,BF2,90.00,21.250,,High,16,17,58,,6,-35,-35,,
Peacemaker,Special Moves,Special Moves,BF2,Enhanced Human Torpedo!,BF2+EX,120.00,25.000,,High,16,17,58,,6,-25,-35,Armor,"• Costs 1 bar of Super Meter
• Has Armor"
Peacemaker,Special Moves,Special Moves,,Activate Anti-Gravity,DB2,120.00,35.000,,Overhead,39,14,41,,31,-13,-23,,"• Hold B during ascent to aim in front of foe
• Hold F during ascent to aim behind foe
• Hold U during ascent to enable use of Jump Attacks while falling"
Peacemaker,Special Moves,Special Moves,DB2,(In-Front) Activate Anti-Gravity,"DB2,B",120.00,35.000,,Overhead,40,13,41,,31,-13,-23,,• Fall in front of foe
